Year,Watershed,Plot,Zone,Species,SppNum,Seq,Tag,Dbh,Vigor,AbvBmss,BlwBmss,TwotoTen,10Area,TwotoTenArea,ElevB
2011,1,63,6,BEAL,3,5011,4821,56.1,4,1637.17,118.80,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5012,4822,30.8,0,466.82,101.62,1.00,625.00,0.00,H
2011,1,63,6,ACSA,1,5013,4823,29.0,0,612.32,110.56,1.00,625.00,0.00,H
2011,1,63,6,ACSA,1,5014,4824,26.0,0,464.26,87.41,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5015,4825,24.5,0,287.28,64.73,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5016,4826,10.5,0,42.34,10.80,1.00,625.00,0.00,H
2011,1,63,6,ACSA,1,5017,4827,17.5,0,167.39,36.11,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5018,4828,26.5,0,339.93,75.69,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5019,4829,36.2,5,160.18,19.66,1.00,625.00,0.00,H
2011,1,63,6,ACSA,1,5020,4830,36.8,5,227.51,25.86,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5021,4831,30.3,3,451.13,98.45,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5022,4832,18.7,0,158.80,37.26,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5023,4833,23.7,0,267.39,60.55,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5024,4834,17.7,0,140.43,33.22,1.00,625.00,0.00,H
2011,1,63,6,ACSA,1,5025,4835,24.0,0,378.47,73.39,1.00,625.00,0.00,H
2011,1,63,6,BEPA,11,5026,4836,0.0,6,0.00,0.00,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5027,4837,16.7,0,123.20,29.40,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5028,4838,21.3,0,211.84,48.75,1.00,625.00,0.00,H
2011,1,63,6,BEAL,3,5029,4839,34.4,5,174.50,23.38,1.00,625.00,0.00,H
2011,1,63,6,ACSA,1,5030,4840,13.0,0,76.93,18.08,1.00,625.00,0.00,H
2011,1,63,6,ACSA,1,5031,4841,38.3,0,1226.01,197.52,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5032,4842,13.9,0,81.12,19.88,1.00,625.00,0.00,H
2011,1,63,6,BEAL,3,5033,4843,11.8,5,12.61,1.61,1.00,625.00,0.00,H
2011,1,63,6,ACSA,1,5034,4844,28.8,0,601.71,108.94,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5035,4845,21.3,0,211.84,48.75,1.00,625.00,0.00,H
2011,1,63,6,BEAL,3,5036,4846,20.3,0,215.74,46.03,1.00,625.00,0.00,H
2011,1,63,6,ACSA,1,5037,4847,17.5,0,167.39,36.11,1.00,625.00,0.00,H
2011,1,63,6,BEAL,3,5038,4848,19.1,0,183.91,39.49,1.00,625.00,0.00,H
2011,1,63,6,BEAL,3,5039,4849,27.8,0,484.23,99.56,1.00,625.00,0.00,H
2011,1,63,6,BEAL,3,5040,4850,38.2,0,1064.36,209.41,1.00,625.00,0.00,H
2011,1,63,6,BEAL,3,5041,4851,12.6,0,60.67,13.50,1.00,625.00,0.00,H
2011,1,63,6,ACSA,1,5042,4852,33.0,0,847.05,145.25,1.00,625.00,0.00,H
2011,1,63,6,ACSA,1,5043,4853,18.5,3,193.41,40.99,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5044,7600,10.5,0,42.34,10.80,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5045,7713,10.0,0,37.77,9.70,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5046,7599,10.1,0,38.66,9.92,1.00,625.00,0.00,H
2011,1,63,6,ACSA,1,5047,7714,11.2,0,52.00,12.69,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5048,7715,10.4,0,41.40,10.58,1.00,625.00,0.00,H
2011,1,63,6,BEAL,3,5049,7598,11.8,0,50.81,11.36,1.00,625.00,0.00,H
2011,1,63,6,FAGR,2,5050,0,2.8,4,1.53,0.14,1.00,0.00,75.00,H
2011,1,63,6,FAGR,2,5051,0,6.1,0,11.75,3.22,1.00,0.00,75.00,H
2011,1,63,6,ACPE,6,5052,0,2.0,0,0.58,0.37,1.00,0.00,75.00,H
2011,1,63,6,FAGR,2,5053,0,6.0,0,11.30,3.11,1.00,0.00,75.00,H
2011,1,63,6,FAGR,2,5054,0,2.2,0,1.08,0.33,1.00,0.00,75.00,H
2011,1,63,6,FAGR,2,5055,0,3.4,0,2.96,0.87,1.00,0.00,75.00,H
2011,1,63,6,PIRU,10,5056,0,3.6,0,3.18,1.15,1.00,0.00,75.00,H
2011,1,63,6,FAGR,2,5057,0,7.4,0,18.58,4.97,1.00,0.00,75.00,H
2011,1,63,6,FAGR,2,5058,0,4.1,0,4.59,1.32,1.00,0.00,75.00,H
2011,1,63,6,FAGR,2,5059,0,4.1,0,4.59,1.32,1.00,0.00,75.00,H
2011,1,63,6,BEAL,3,5060,0,3.2,0,1.50,0.34,1.00,0.00,75.00,H
2011,1,63,6,PIRU,10,5061,0,3.2,0,2.50,0.90,1.00,0.00,75.00,H
2011,1,63,6,PIRU,10,5062,0,2.5,0,1.52,0.54,1.00,0.00,75.00,H
2011,1,63,6,PIRU,10,5063,0,6.4,4,7.52,0.93,1.00,0.00,75.00,H
2011,1,63,6,FAGR,2,5064,0,3.2,0,2.57,0.76,1.00,0.00,75.00,H
2011,1,64,6,ACSA,1,5065,4442,14.9,0,110.00,24.90,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5066,4443,18.2,0,149.47,35.21,1.00,625.00,0.00,H
2011,1,64,6,ACSA,1,5067,7832,35.3,0,1001.84,167.07,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5068,4445,17.0,0,128.25,30.52,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5069,4446,26.3,0,334.48,74.57,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5070,4447,29.8,0,576.74,117.51,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5071,4448,29.3,0,552.77,112.88,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5072,4449,45.0,0,1007.00,207.01,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5073,4450,48.1,0,1847.71,350.72,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5074,4451,47.3,5,266.91,32.19,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5075,4452,18.3,0,151.31,35.62,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5076,4453,28.2,5,97.44,12.16,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5077,4454,34.8,0,600.85,128.40,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5078,4455,15.7,0,107.12,25.79,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5079,4456,15.8,0,108.68,26.14,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5080,4457,11.4,0,51.29,12.93,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5081,4458,35.9,0,640.29,136.19,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5082,4459,19.0,0,164.53,38.51,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5083,4460,13.6,0,74.52,16.49,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5084,4461,14.7,5,22.19,2.87,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5085,4462,15.9,0,113.21,24.74,1.00,625.00,0.00,H
2011,1,64,6,ACRU,13,5086,4463,13.5,0,104.71,23.83,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5087,4464,22.3,5,62.78,8.26,1.00,625.00,0.00,H
2011,1,64,6,PRPE,7,5088,4465,10.0,5,8.19,1.04,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5089,4466,15.4,0,103.97,22.78,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5090,4467,12.5,0,59.37,13.22,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5091,4468,17.2,0,139.50,30.26,1.00,625.00,0.00,H
2011,1,64,6,BEPA,11,5092,4469,0.0,6,0.00,0.00,1.00,625.00,0.00,H
2011,1,64,6,ACRU,13,5093,4470,15.0,0,137.39,30.33,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5094,4471,15.0,0,96.91,21.28,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5095,4472,16.6,5,30.20,3.93,1.00,625.00,0.00,H
2011,1,64,6,PRPE,7,5096,4473,12.0,5,13.17,1.69,1.00,625.00,0.00,H
2011,1,64,6,PRPE,7,5097,4474,12.2,5,13.74,1.76,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5098,4475,0.0,6,0.00,0.00,1.00,625.00,0.00,H
2011,1,64,6,PRPE,7,5099,4476,13.3,5,17.17,2.21,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5100,4477,14.2,0,85.19,20.82,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5101,4478,12.4,5,14.33,1.84,1.00,625.00,0.00,H
2011,1,64,6,BEPA,11,5102,4479,20.5,5,50.02,6.56,1.00,625.00,0.00,H
2011,1,64,6,ACRU,13,5103,4480,16.0,0,162.14,35.11,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5104,4481,33.0,0,538.69,116.05,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5105,4482,17.0,0,128.25,30.52,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5106,4483,19.7,0,199.45,42.69,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5107,4484,28.9,0,534.00,109.24,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5108,4485,20.9,0,203.19,46.89,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5109,4486,13.3,0,73.29,18.08,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5110,4487,15.6,0,105.58,25.45,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5111,4488,54.4,0,1456.75,291.03,1.00,625.00,0.00,H
2011,1,64,6,BEPA,11,5112,4489,0.0,6,0.00,0.00,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5113,7836,10.3,0,40.47,10.35,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5114,7838,11.0,0,42.02,9.43,1.00,625.00,0.00,H
2011,1,64,6,FAGR,2,5115,7837,11.3,0,50.25,12.69,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5116,7830,10.4,0,36.08,8.13,1.00,625.00,0.00,H
2011,1,64,6,ACRU,13,5117,7829,12.1,0,78.86,18.48,1.00,625.00,0.00,H
2011,1,64,6,BEAL,3,5118,7835,11.3,0,45.19,10.13,1.00,625.00,0.00,H
2011,1,64,6,ACSP,5,5119,7839,12.3,0,59.73,10.17,1.00,625.00,0.00,H
2011,1,64,6,ACPE,6,5120,0,2.7,0,1.18,0.63,1.00,0.00,73.80,H
2011,1,64,6,ACPE,6,5121,0,3.3,0,1.93,0.91,1.00,0.00,73.80,H
2011,1,64,6,ACPE,6,5122,0,4.8,0,4.97,1.80,1.00,0.00,73.80,H
2011,1,64,6,ACPE,6,5123,0,7.8,0,17.62,4.41,1.00,0.00,73.80,H
2011,1,64,6,ACPE,6,5124,0,3.1,0,1.66,0.81,1.00,0.00,73.80,H
2011,1,64,6,BEAL,3,5125,0,6.1,0,8.45,1.94,1.00,0.00,73.80,H
2011,1,64,6,PIRU,10,5126,0,2.4,0,1.40,0.50,1.00,0.00,73.80,H
2011,1,64,6,BEAL,3,5127,0,5.9,4,5.91,0.43,1.00,0.00,73.80,H
2011,1,64,6,FAGR,2,5128,0,2.4,0,1.32,0.40,1.00,0.00,73.80,H
2011,1,64,6,BEAL,3,5129,0,5.4,0,6.08,1.39,1.00,0.00,73.80,H
2011,1,64,6,BEPA,11,5130,0,9.7,5,7.94,1.01,1.00,0.00,73.80,H
2011,1,64,6,BEAL,3,5131,0,4.2,0,3.09,0.71,1.00,0.00,73.80,H
2011,1,64,6,BEAL,3,5132,0,4.9,0,4.68,1.07,1.00,0.00,73.80,H
2011,1,64,6,BEAL,3,5133,0,2.7,0,0.97,0.22,1.00,0.00,73.80,H
2011,1,64,6,BEAL,3,5134,0,5.0,0,4.94,1.13,1.00,0.00,73.80,H
2011,1,64,6,ACPE,6,5135,0,2.9,0,1.41,0.72,1.00,0.00,73.80,H
2011,1,64,6,BEAL,3,5136,0,3.1,5,0.37,0.04,1.00,0.00,73.80,H
2011,1,64,6,FAGR,2,5137,0,2.7,0,1.73,0.52,1.00,0.00,73.80,H
2011,1,64,6,BEAL,3,5138,0,3.9,0,2.54,0.58,1.00,0.00,73.80,H
2011,1,64,6,FAGR,2,5139,0,3.0,0,2.21,0.66,1.00,0.00,73.80,H
2011,1,64,6,BEAL,3,5140,0,2.1,0,0.51,0.11,1.00,0.00,73.80,H
2011,1,64,6,PRPE,7,5141,0,3.9,0,2.54,0.58,1.00,0.00,73.80,H
2011,1,65,5,ACSA,1,5142,1720,19.2,0,212.98,44.60,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5143,1721,22.2,0,309.86,61.78,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5144,1722,20.7,0,258.74,52.84,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5145,1723,16.5,5,37.89,4.48,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5146,1724,24.5,0,398.97,76.78,1.00,625.00,0.00,H
2011,1,65,5,FAGR,2,5147,1725,11.1,0,48.20,12.20,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5148,1726,14.6,0,104.29,23.74,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5149,1727,16.4,0,141.34,31.10,1.00,625.00,0.00,H
2011,1,65,5,FAGR,2,5150,1728,19.4,0,172.34,40.22,1.00,625.00,0.00,H
2011,1,65,5,BEAL,3,5151,7759,17.4,0,143.83,31.17,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5152,1730,23.8,0,370.45,72.05,1.00,625.00,0.00,H
2011,1,65,5,FAGR,2,5153,1731,19.7,0,178.31,41.51,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5154,1732,19.5,0,221.71,46.19,1.00,625.00,0.00,H
2011,1,65,5,FAGR,2,5155,1733,0.0,6,0.00,0.00,1.00,625.00,0.00,H
2011,1,65,5,BEAL,3,5156,1734,0.0,6,0.00,0.00,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5157,1735,12.7,0,72.35,17.11,1.00,625.00,0.00,H
2011,1,65,5,FAGR,2,5158,1736,12.0,0,57.78,14.47,1.00,625.00,0.00,H
2011,1,65,5,FAGR,2,5159,1737,20.6,0,196.82,45.52,1.00,625.00,0.00,H
2011,1,65,5,FAGR,2,5160,1738,12.0,0,57.78,14.47,1.00,625.00,0.00,H
2011,1,65,5,BEPA,11,5161,1739,12.6,5,15.38,1.98,1.00,625.00,0.00,H
2011,1,65,5,BEPA,11,5162,1740,0.0,6,0.00,0.00,1.00,625.00,0.00,H
2011,1,65,5,FAGR,2,5163,0,35.1,0,611.50,130.51,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5164,0,33.5,0,879.45,149.88,1.00,625.00,0.00,H
2011,1,65,5,FAGR,2,5165,0,23.5,0,262.52,59.53,1.00,625.00,0.00,H
2011,1,65,5,BEAL,3,5166,0,32.3,0,705.06,142.10,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5167,0,27.6,0,540.29,99.44,1.00,625.00,0.00,H
2011,1,65,5,FAGR,2,5168,0,42.6,0,903.49,187.28,1.00,625.00,0.00,H
2011,1,65,5,FAGR,2,5169,0,26.5,0,339.93,75.69,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5170,0,28.2,0,570.52,104.14,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5171,0,27.5,0,535.34,98.67,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5172,0,26.2,0,473.40,88.87,1.00,625.00,0.00,H
2011,1,65,5,FAGR,2,5173,0,30.5,0,457.38,99.71,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5174,0,22.8,0,331.84,65.54,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5175,0,30.2,0,678.20,120.52,1.00,625.00,0.00,H
2011,1,65,5,BEPA,11,5176,0,22.3,4,186.33,13.67,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5177,0,24.1,0,382.52,74.06,1.00,625.00,0.00,H
2011,1,65,5,FAGR,2,5178,0,0.0,6,0.00,0.00,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5179,7760,12.5,0,69.40,16.47,1.00,625.00,0.00,H
2011,1,65,5,ACSA,1,5180,7765,15.9,0,130.36,28.95,1.00,625.00,0.00,H
2011,1,65,5,ACRU,13,5181,7764,12.5,0,85.80,19.94,1.00,625.00,0.00,H
2011,1,65,5,BEAL,3,5182,7763,10.1,0,33.33,7.52,1.00,625.00,0.00,H
2011,1,65,5,BEAL,3,5183,7767,11.7,0,49.66,11.11,1.00,625.00,0.00,H
2011,1,65,5,FAGR,2,5184,7758,11.2,0,49.22,12.44,1.00,625.00,0.00,H
2011,1,65,5,PIRU,10,5185,7581,10.9,0,33.31,11.84,1.00,625.00,0.00,H
2011,1,65,5,BEAL,3,5186,7762,11.2,0,44.12,9.90,1.00,625.00,0.00,H
2011,1,65,5,BEAL,3,5187,7761,10.8,0,39.98,8.99,1.00,625.00,0.00,H
2011,1,65,5,FAGR,2,5188,0,3.1,0,2.39,0.71,1.00,0.00,76.20,H
2011,1,65,5,PIRU,10,5189,0,5.7,0,8.31,3.01,1.00,0.00,76.20,H
2011,1,65,5,PIRU,10,5190,0,6.8,0,12.10,4.36,1.00,0.00,76.20,H
2011,1,65,5,PIRU,10,5191,0,3.6,0,3.18,1.15,1.00,0.00,76.20,H
2011,1,65,5,ACSA,1,5192,0,3.2,0,2.00,0.60,1.00,0.00,76.20,H
2011,1,65,5,FAGR,2,5193,0,2.0,0,0.87,0.27,1.00,0.00,76.20,H
2011,1,65,5,FAGR,2,5194,0,7.2,0,17.41,4.67,1.00,0.00,76.20,H
2011,1,65,5,FAGR,2,5195,0,4.4,0,5.43,1.55,1.00,0.00,76.20,H
2011,1,65,5,ACSA,1,5196,0,7.0,0,15.12,4.07,1.00,0.00,76.20,H
2011,1,65,5,FAGR,2,5197,0,2.3,0,1.20,0.37,1.00,0.00,76.20,H
2011,1,65,5,FAGR,2,5198,0,2.0,0,0.87,0.27,1.00,0.00,76.20,H
2011,1,65,5,ACPE,6,5199,0,5.5,0,7.05,2.31,1.00,0.00,76.20,H
2011,1,65,5,ACPE,6,5200,0,7.0,0,13.24,3.61,1.00,0.00,76.20,H
2011,1,65,5,ACRU,13,5201,0,2.4,3,1.18,0.36,1.00,0.00,76.20,H
2011,1,65,5,BEAL,3,5202,0,4.3,0,3.29,0.75,1.00,0.00,76.20,H
2011,1,65,5,BEAL,3,5203,0,3.7,0,2.21,0.50,1.00,0.00,76.20,H
2011,1,65,5,BEAL,3,5204,0,2.0,0,0.45,0.10,1.00,0.00,76.20,H
2011,1,66,5,BEAL,3,5205,4998,18.6,0,171.52,36.93,1.00,625.00,0.00,H
2011,1,66,5,ACSA,1,5206,4999,0.0,6,0.00,0.00,1.00,625.00,0.00,H
2011,1,66,5,ACSA,1,5207,5000,16.0,0,132.51,29.38,1.00,625.00,0.00,H
2011,1,66,5,FAGR,2,5208,5001,12.2,0,60.04,14.99,1.00,625.00,0.00,H
2011,1,66,5,ACSA,1,5209,5002,23.9,0,374.45,72.72,1.00,625.00,0.00,H
2011,1,66,5,FAGR,2,5210,5003,12.3,0,61.19,15.26,1.00,625.00,0.00,H
2011,1,66,5,FAGR,2,5211,5004,35.7,5,155.89,19.15,1.00,625.00,0.00,H
2011,1,66,5,ACSA,1,5212,5005,19.0,0,207.27,43.56,1.00,625.00,0.00,H
2011,1,66,5,ACSA,1,5213,5006,22.0,0,302.73,60.55,1.00,625.00,0.00,H
2011,1,66,5,FAGR,2,5214,5007,11.0,0,47.19,11.96,1.00,625.00,0.00,H
2011,1,66,5,FAGR,2,5215,5008,12.6,0,64.70,16.08,1.00,625.00,0.00,H
2011,1,66,5,BEAL,3,5216,0,40.8,0,1248.09,243.13,1.00,625.00,0.00,H
2011,1,66,5,ACSA,1,5217,0,32.2,0,796.63,137.97,1.00,625.00,0.00,H
2011,1,66,5,ACSA,1,5218,0,25.7,0,450.74,85.23,1.00,625.00,0.00,H
2011,1,66,5,ACSA,1,5219,0,39.8,0,1347.69,213.56,1.00,625.00,0.00,H
2011,1,66,5,ACSA,1,5220,0,22.4,0,317.09,63.02,1.00,625.00,0.00,H
2011,1,66,5,BEAL,3,5221,0,41.8,3,1322.91,256.75,1.00,625.00,0.00,H
2011,1,66,5,FAGR,2,5222,0,47.5,0,1119.81,228.34,1.00,625.00,0.00,H
2011,1,66,5,ACSA,1,5223,0,28.5,0,586.00,106.53,1.00,625.00,0.00,H
2011,1,66,5,ACSA,1,5224,0,38.1,0,1210.27,195.42,1.00,625.00,0.00,H
2011,1,66,5,FAGR,2,5225,0,28.1,0,385.00,84.98,1.00,625.00,0.00,H
2011,1,66,5,FAGR,2,5226,0,27.9,0,379.22,83.79,1.00,625.00,0.00,H
2011,1,66,5,FAGR,2,5227,0,21.8,0,222.90,51.11,1.00,625.00,0.00,H
2011,1,66,5,BEAL,3,5228,0,71.8,0,4665.79,825.46,1.00,625.00,0.00,H
2011,1,66,5,ACPE,6,5229,7585,10.7,0,41.02,7.89,1.00,625.00,0.00,H
2011,1,66,5,ACSA,1,5230,7580,10.1,0,39.62,9.90,1.00,625.00,0.00,H
2011,1,66,5,FAGR,2,5231,0,2.3,0,1.20,0.37,1.00,0.00,76.20,H
2011,1,66,5,FAGR,2,5232,0,2.7,0,1.73,0.52,1.00,0.00,76.20,H
2011,1,66,5,FAGR,2,5233,0,3.3,4,2.23,0.20,1.00,0.00,76.20,H
2011,1,66,5,FAGR,2,5234,0,5.2,0,8.05,2.25,1.00,0.00,76.20,H
2011,1,66,5,BEAL,3,5235,0,2.2,0,0.57,0.13,1.00,0.00,76.20,H
2011,1,66,5,FAGR,2,5236,0,2.2,4,0.88,0.08,1.00,0.00,76.20,H
2011,1,66,5,FAGR,2,5237,0,7.9,0,21.68,5.75,1.00,0.00,76.20,H
2011,1,66,5,FAGR,2,5238,0,8.1,0,23.00,6.08,1.00,0.00,76.20,H
2011,1,66,5,FAGR,2,5239,0,2.8,3,1.89,0.56,1.00,0.00,76.20,H
2011,1,66,5,FAGR,2,5240,0,2.7,3,1.73,0.52,1.00,0.00,76.20,H
2011,1,66,5,ACPE,6,5241,0,2.0,4,0.47,0.09,1.00,0.00,76.20,H
2011,1,66,5,FAGR,2,5242,0,7.0,0,16.29,4.39,1.00,0.00,76.20,H
2011,1,66,5,PIRU,10,5243,0,3.6,0,3.18,1.15,1.00,0.00,76.20,H
2011,1,66,5,FAGR,2,5244,0,3.3,3,2.76,0.81,1.00,0.00,76.20,H
2011,1,66,5,FAGR,2,5245,0,2.2,4,0.88,0.08,1.00,0.00,76.20,H
2011,1,66,5,FAGR,2,5246,0,4.5,0,5.72,1.63,1.00,0.00,76.20,H
2011,1,66,5,FAGR,2,5247,0,2.4,0,1.32,0.40,1.00,0.00,76.20,H
2011,1,66,5,ACPE,6,5248,0,2.1,0,0.65,0.40,1.00,0.00,76.20,H
2011,1,66,5,ACPE,6,5249,0,3.4,0,2.08,0.96,1.00,0.00,76.20,H
2011,1,67,5,ACSA,1,5250,2755,0.0,6,0.00,0.00,1.00,625.00,0.00,H
2011,1,67,5,FAGR,2,5251,2829,15.0,0,96.56,23.41,1.00,625.00,0.00,H
2011,1,67,5,FAGR,2,5252,2830,11.6,0,53.41,13.43,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5253,2831,22.1,0,306.28,61.16,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5254,2832,0.0,6,0.00,0.00,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5255,2833,22.9,0,335.59,66.18,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5256,2834,21.1,0,271.84,55.16,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5257,2835,25.6,0,446.28,84.51,1.00,625.00,0.00,H
2011,1,67,5,FAGR,2,5258,2836,22.0,0,227.40,52.07,1.00,625.00,0.00,H
2011,1,67,5,FAGR,2,5259,2837,19.6,0,176.30,41.08,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5260,2838,15.4,0,119.92,26.88,1.00,625.00,0.00,H
2011,1,67,5,FAGR,2,5261,2839,25.4,0,310.46,69.58,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5262,2840,24.6,0,403.14,77.47,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5263,2841,19.5,0,221.71,46.19,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5264,2842,0.0,6,0.00,0.00,1.00,625.00,0.00,H
2011,1,67,5,FAGR,2,5265,2843,17.2,0,131.67,31.28,1.00,625.00,0.00,H
2011,1,67,5,FAGR,2,5266,2844,22.0,0,227.40,52.07,1.00,625.00,0.00,H
2011,1,67,5,FAGR,2,5267,2845,14.1,0,83.82,20.50,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5268,2846,13.2,0,80.07,18.74,1.00,625.00,0.00,H
2011,1,67,5,FAGR,2,5269,2847,19.2,0,168.41,39.36,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5270,2848,41.8,5,296.42,33.50,1.00,625.00,0.00,H
2011,1,67,5,FAGR,2,5271,2849,12.5,0,63.51,15.81,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5272,0,28.8,0,601.71,108.94,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5273,0,32.7,0,827.93,142.50,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5274,0,24.4,0,394.82,76.10,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5275,0,29.9,0,661.37,118.00,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5276,0,27.9,0,555.29,101.78,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5277,0,32.6,0,821.62,141.59,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5278,0,27.7,0,545.26,100.22,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5279,0,32.4,0,809.07,139.78,1.00,625.00,0.00,H
2011,1,67,5,FAGR,2,5280,0,39.6,0,780.86,163.65,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5281,0,25.1,0,424.39,80.96,1.00,625.00,0.00,H
2011,1,67,5,BEAL,3,5282,0,0.0,6,0.00,0.00,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5283,0,45.1,0,1829.88,274.42,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5284,0,66.2,5,739.35,81.87,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5285,0,31.7,0,766.00,133.51,1.00,625.00,0.00,H
2011,1,67,5,FAGR,2,5286,0,25.1,4,225.43,16.48,1.00,625.00,0.00,H
2011,1,67,5,FAGR,2,5287,0,47.5,0,1119.81,228.34,1.00,625.00,0.00,H
2011,1,67,5,ACSA,1,5288,0,37.5,0,1163.74,189.19,1.00,625.00,0.00,H
2011,1,67,5,BEAL,3,5289,7897,11.1,0,43.06,9.66,1.00,625.00,0.00,H
2011,1,67,5,BEAL,3,5290,7898,11.2,0,44.12,9.90,1.00,625.00,0.00,H
