Plot,Zone,Species,SppNum,Seq,Tag,Dbh,Vigor,AbvBmss,BlwBmss,TwotoTen,10Area,TwotoTenArea,ElevB,AnalysisCode
18,2,ACSA,1,1302,1380,25.6,3,446.28,84.51,1,625.00,0.00,H,
18,2,FAGR,2,1303,10215,23.0,4,187.56,13.82,1,625.00,0.00,H,
18,2,FAGR,2,1304,1382,37.6,5,172.44,21.11,1,625.00,0.00,H,
18,2,BEPA,11,1305,1385,23.9,0,315.73,66.27,1,625.00,0.00,H,
18,2,FAGR,2,1306,1386,24.6,0,289.81,65.26,1,625.00,0.00,H,
18,2,FAGR,2,1307,1387,25.3,0,307.84,69.03,1,625.00,0.00,H,
18,2,BEPA,11,1308,1388,23.7,3,309.33,64.98,1,625.00,0.00,H,
18,2,FAGR,2,1309,1389,23.2,0,255.30,58.00,1,625.00,0.00,H,
18,2,FAGR,2,1310,1390,23.4,0,260.11,59.02,1,625.00,0.00,H,
18,2,FAGR,2,1311,1397,26.7,0,345.42,76.83,1,625.00,0.00,H,
18,2,FAGR,2,1312,1398,41.1,3,841.22,175.31,1,625.00,0.00,H,
18,2,ACSA,1,1313,1399,24.6,0,403.14,77.47,1,625.00,0.00,H,
18,2,FAGR,2,1314,1400,22.1,0,229.66,52.56,1,625.00,0.00,H,
18,2,PIRU,10,1315,1411,25.0,0,194.20,65.80,1,625.00,0.00,H,
18,2,FAGR,2,1316,1412,19.8,5,46.60,5.96,1,625.00,0.00,H,
18,2,ACSA,1,1317,10227,38.1,4,779.32,47.40,1,625.00,0.00,H,
18,2,BEPA,11,1318,1414,25.3,0,362.54,75.60,1,625.00,0.00,H,
18,2,BEAL,3,1319,1415,30.6,0,616.27,125.12,1,625.00,0.00,H,
18,2,FAGR,2,1320,1420,21.6,0,218.44,50.16,1,625.00,0.00,H,
18,2,ACSA,1,1321,3212,42.2,5,302.28,34.14,1,625.00,0.00,H,
18,2,FAGR,2,1322,3213,20.2,0,188.48,43.72,1,625.00,0.00,H,
18,2,FAGR,2,1323,3214,23.5,5,66.93,8.46,1,625.00,0.00,H,
18,2,FAGR,2,1324,3215,18.9,5,42.18,5.41,1,625.00,0.00,H,
18,2,FAGR,2,1325,3216,10.0,0,37.77,9.70,1,625.00,0.00,H,
18,2,FAGR,2,1326,3217,10.2,0,39.56,10.13,1,625.00,0.00,H,
18,2,FAGR,2,1327,3218,19.1,0,166.47,38.94,1,625.00,0.00,H,
18,2,BEAL,3,1328,3219,13.1,5,16.52,2.12,1,625.00,0.00,H,
18,2,ACSA,1,1329,3232,28.0,5,126.54,14.57,1,625.00,0.00,H,
18,2,FAGR,2,1330,3233,11.0,0,47.19,11.96,1,625.00,0.00,H,
18,2,FAGR,2,1331,3234,18.3,0,151.31,35.62,1,625.00,0.00,H,
18,2,FAGR,2,1332,3235,12.4,0,62.34,15.53,1,625.00,0.00,H,
18,2,FAGR,2,1333,3241,15.1,0,98.04,23.74,1,625.00,0.00,H,
18,2,FAGR,2,1334,3242,11.5,3,52.34,13.18,1,625.00,0.00,H,
18,2,FAGR,2,1335,3243,14.6,3,90.78,22.09,1,625.00,0.00,H,
18,2,BEPA,11,1336,3244,18.5,0,167.45,36.08,1,625.00,0.00,H,
18,2,BEAL,3,1337,3245,15.1,0,98.65,21.65,1,625.00,0.00,H,
18,2,ACSA,1,1338,8084,17.7,3,172.42,37.06,1,625.00,0.00,H,
18,2,FAGR,2,1339,10216,20.3,3,190.55,44.17,1,625.00,0.00,H,
18,2,BEPA,11,1340,3275,17.6,0,147.66,31.97,1,625.00,0.00,H,
18,2,FAGR,2,1341,3276,11.7,0,54.48,13.69,1,625.00,0.00,H,
18,2,BEPA,11,1342,3277,10.0,0,34.08,7.69,1,625.00,0.00,H,
18,2,BEPA,11,1343,3278,20.1,0,206.07,44.05,1,625.00,0.00,H,
18,2,BEAL,3,1344,3279,16.4,0,122.94,26.79,1,625.00,0.00,H,
18,2,BEPA,11,1345,3280,14.5,0,90.04,19.82,1,625.00,0.00,H,
18,2,BEPA,11,1346,3281,20.7,0,221.71,47.25,1,625.00,0.00,H,
18,2,FAGR,2,1347,3282,11.7,0,54.48,13.69,1,625.00,0.00,H,
18,2,FAGR,2,1348,3283,15.6,0,105.58,25.45,1,625.00,0.00,H,
18,2,FAGR,2,1349,3284,11.3,0,50.25,12.69,1,625.00,0.00,H,
18,2,BEPA,11,1350,3285,21.9,0,254.86,54.00,1,625.00,0.00,H,
18,2,FAGR,2,1351,3286,12.7,0,65.89,16.36,1,625.00,0.00,H,
18,2,FAGR,2,1352,3287,12.1,0,58.90,14.73,1,625.00,0.00,H,
18,2,ACSA,1,1353,3288,21.3,0,278.53,56.34,1,625.00,0.00,H,
18,2,FAGR,2,1354,3289,19.6,0,176.30,41.08,1,625.00,0.00,H,
18,2,FAGR,2,1355,8087,27.8,5,94.65,11.82,1,625.00,0.00,H,I
18,2,FAGR,2,1356,0,2.3,0,1.20,0.37,1,0.00,75.90,H,
18,2,FAGR,2,1357,0,4.3,0,5.14,1.47,1,0.00,75.90,H,
18,2,FAGR,2,1358,0,4.0,0,4.33,1.25,1,0.00,75.90,H,
18,2,FAGR,2,1359,0,2.3,0,1.20,0.37,1,0.00,75.90,H,
18,2,FAGR,2,1360,0,3.7,0,3.61,1.05,1,0.00,75.90,H,
18,2,FAGR,2,1361,0,3.5,0,3.17,0.93,1,0.00,75.90,H,
18,2,FAGR,2,1362,0,3.2,0,2.57,0.76,1,0.00,75.90,H,
18,2,FAGR,2,1363,0,4.3,0,5.14,1.47,1,0.00,75.90,H,
18,2,FAGR,2,1364,0,2.0,0,0.87,0.27,1,0.00,75.90,H,
18,2,FAGR,2,1365,0,3.8,0,3.84,1.11,1,0.00,75.90,H,
18,2,FAGR,2,1366,0,3.3,0,2.76,0.81,1,0.00,75.90,H,
18,2,FAGR,2,1367,0,3.1,0,2.39,0.71,1,0.00,75.90,H,
18,2,FAGR,2,1368,0,2.1,0,0.98,0.30,1,0.00,75.90,H,
18,2,FAGR,2,1369,0,4.0,0,4.33,1.25,1,0.00,75.90,H,
18,2,FAGR,2,1370,0,7.0,0,16.29,4.39,1,0.00,75.90,H,
18,2,FAGR,2,1371,0,3.6,0,3.39,0.99,1,0.00,75.90,H,
18,2,FAGR,2,1372,0,2.2,0,1.08,0.33,1,0.00,75.90,H,
19,2,BEAL,3,1373,0,23.5,5,71.28,9.40,1,625.00,0.00,H,
19,2,FAGR,2,1374,1401,22.9,0,248.18,56.49,1,625.00,0.00,H,
19,2,BEPA,11,1375,1402,25.4,0,366.01,76.29,1,625.00,0.00,H,
19,2,ACSA,1,1376,1403,25.0,3,420.09,80.25,1,625.00,0.00,H,
19,2,BEAL,3,1377,1404,40.5,0,1226.09,239.12,1,625.00,0.00,H,
19,2,FAGR,2,1378,1405,20.6,0,196.82,45.52,1,625.00,0.00,H,
19,2,BEAL,3,1379,1406,31.8,0,678.26,136.99,1,625.00,0.00,H,
19,2,FAGR,2,1380,1408,23.8,0,269.84,61.07,1,625.00,0.00,H,
19,2,ACSA,1,1381,1416,21.2,0,275.18,55.75,1,625.00,0.00,H,
19,2,BEPA,11,1382,1417,25.1,0,355.64,74.23,1,625.00,0.00,H,
19,2,BEAL,3,1383,1418,26.4,0,424.78,87.91,1,625.00,0.00,H,
19,2,FAGR,2,1384,1419,20.8,0,201.05,46.43,1,625.00,0.00,H,
19,2,FAGR,2,1385,3220,14.5,0,89.37,21.77,1,625.00,0.00,H,
19,2,FAGR,2,1386,3221,18.6,0,156.91,36.85,1,625.00,0.00,H,
19,2,FAGR,2,1387,3222,18.7,0,158.80,37.26,1,625.00,0.00,H,
19,2,ACSA,1,1388,3223,19.9,0,233.67,48.36,1,625.00,0.00,H,
19,2,FAGR,2,1389,3236,14.1,0,83.82,20.50,1,625.00,0.00,H,
19,2,ABBA,9,1390,3237,14.5,0,50.07,18.19,1,625.00,0.00,H,
19,2,ACSA,1,1391,3248,44.3,0,1751.81,264.83,1,625.00,0.00,H,
19,2,FAGR,2,1392,3249,21.4,0,214.03,49.22,1,625.00,0.00,H,
19,2,FAGR,2,1393,3250,17.6,0,138.65,32.83,1,625.00,0.00,H,
19,2,FAGR,2,1394,3251,11.9,0,56.67,14.20,1,625.00,0.00,H,
19,2,FAGR,2,1395,3252,11.7,0,54.48,13.69,1,625.00,0.00,H,
19,2,FAGR,2,1396,3290,12.9,0,68.31,16.92,1,625.00,0.00,H,
19,2,FAGR,2,1397,3291,13.3,0,73.29,18.08,1,625.00,0.00,H,
19,2,FAGR,2,1398,3292,12.2,0,60.04,14.99,1,625.00,0.00,H,
19,2,FAGR,2,1399,3293,16.5,0,119.89,28.66,1,625.00,0.00,H,
19,2,ABBA,9,1400,3294,12.5,0,34.81,13.19,1,625.00,0.00,H,
19,2,FAGR,2,1401,3295,12.0,0,57.78,14.47,1,625.00,0.00,H,
19,2,FAGR,2,1402,3296,16.3,0,116.63,27.93,1,625.00,0.00,H,
19,2,FAGR,2,1403,8069,16.1,4,86.58,6.60,1,625.00,0.00,H,
19,2,BEPA,11,1404,3298,20.5,0,216.43,46.17,1,625.00,0.00,H,
19,2,FAGR,2,1405,3299,13.0,0,69.54,17.21,1,625.00,0.00,H,
19,2,FAGR,2,1406,3300,10.8,0,45.22,11.49,1,625.00,0.00,H,
19,2,FAGR,2,1407,3501,18.8,0,160.70,37.68,1,625.00,0.00,H,
19,2,FAGR,2,1408,3502,13.8,0,79.79,19.58,1,625.00,0.00,H,
19,2,ACSA,1,1409,3503,20.7,0,258.74,52.84,1,625.00,0.00,H,
19,2,ACSA,1,1410,3504,21.8,0,295.69,59.33,1,625.00,0.00,H,
19,2,BEAL,3,1411,3536,18.9,0,178.89,38.45,1,625.00,0.00,H,
19,2,FAGR,2,1412,3537,17.8,0,142.21,33.61,1,625.00,0.00,H,
19,2,FAGR,2,1413,3538,18.0,0,145.82,34.41,1,625.00,0.00,H,
19,2,ACSA,1,1414,3574,12.2,0,65.11,15.55,1,625.00,0.00,H,
19,2,ACSA,1,1415,0,22.4,5,76.90,8.95,1,625.00,0.00,H,I
19,2,FAGR,2,1416,0,2.2,0,1.08,0.33,1,0.00,73.20,H,
19,2,FAGR,2,1417,0,5.4,0,8.81,2.45,1,0.00,73.20,H,
19,2,FAGR,2,1418,0,2.3,0,1.20,0.37,1,0.00,73.20,H,
19,2,FAGR,2,1419,0,2.0,0,0.87,0.27,1,0.00,73.20,H,
19,2,FAGR,2,1420,0,3.6,0,3.39,0.99,1,0.00,73.20,H,
19,2,FAGR,2,1421,0,2.9,0,2.05,0.61,1,0.00,73.20,H,
19,2,FAGR,2,1422,0,4.1,0,4.59,1.32,1,0.00,73.20,H,
19,2,FAGR,2,1423,0,2.4,0,1.32,0.40,1,0.00,73.20,H,
19,2,FAGR,2,1424,0,2.4,0,1.32,0.40,1,0.00,73.20,H,
19,2,FAGR,2,1425,0,4.0,0,4.33,1.25,1,0.00,73.20,H,
19,2,FAGR,2,1426,0,2.1,0,0.98,0.30,1,0.00,73.20,H,
20,1,FAGR,2,1427,0,43.3,5,226.01,27.41,1,625.00,0.00,H,
20,1,FAGR,2,1428,0,13.2,5,19.18,2.53,1,625.00,0.00,H,
20,1,FAGR,2,1429,0,25.5,5,79.30,9.96,1,625.00,0.00,H,
20,1,BEPA,11,1430,1409,22.3,0,266.47,56.35,1,625.00,0.00,H,
20,1,BEPA,11,1431,1410,26.5,0,405.42,84.10,1,625.00,0.00,H,
20,1,BEPA,11,1432,1421,24.3,0,328.75,68.87,1,625.00,0.00,H,
20,1,BEPA,11,1433,1474,23.8,0,312.52,65.62,1,625.00,0.00,H,
20,1,BEPA,11,1434,1422,30.1,0,549.36,112.22,1,625.00,0.00,H,
20,1,BEPA,11,1435,1423,23.6,0,306.15,64.34,1,625.00,0.00,H,
20,1,BEPA,11,1436,1424,28.9,0,498.83,102.41,1,625.00,0.00,H,
20,1,ACRU,13,1437,1425,27.1,0,610.64,110.31,1,625.00,0.00,H,
20,1,FAGR,2,1438,1426,20.5,0,194.72,45.07,1,625.00,0.00,H,
20,1,FAGR,2,1439,1427,20.9,0,203.19,46.89,1,625.00,0.00,H,
20,1,BEAL,3,1440,1428,40.3,0,1211.54,236.46,1,625.00,0.00,H,
20,1,BEPA,11,1441,1431,26.5,0,405.42,84.10,1,625.00,0.00,H,
20,1,BEPA,11,1442,1432,31.0,0,588.94,119.86,1,625.00,0.00,H,
20,1,BEPA,11,1443,1433,20.1,0,206.07,44.05,1,625.00,0.00,H,
20,1,BEAL,3,1444,1434,51.4,0,2159.63,405.46,1,625.00,0.00,H,
20,1,BEPA,11,1445,1435,40.0,0,1064.17,209.38,1,625.00,0.00,H,
20,1,BEPA,11,1446,1436,30.2,0,553.69,113.06,1,625.00,0.00,H,
20,1,BEPA,11,1447,1437,32.3,0,648.66,131.33,1,625.00,0.00,H,
20,1,FAGR,2,1448,1438,34.1,3,576.32,123.54,1,625.00,0.00,H,
20,1,FAGR,2,1449,1439,24.8,0,294.91,66.33,1,625.00,0.00,H,
20,1,BEPA,11,1450,3254,12.5,0,61.27,13.63,1,625.00,0.00,H,
20,1,FAGR,2,1451,3255,23.7,4,199.83,14.69,1,625.00,0.00,H,
20,1,FAGR,2,1452,3256,14.5,0,89.37,21.77,1,625.00,0.00,H,
20,1,BEAL,3,1453,3257,10.0,0,32.44,7.32,1,625.00,0.00,H,
20,1,FAGR,2,1454,3505,23.7,0,267.39,60.55,1,625.00,0.00,H,
20,1,FAGR,2,1455,10178,35.9,5,157.60,19.35,1,625.00,0.00,H,
20,1,FAGR,2,1456,3507,12.6,0,64.70,16.08,1,625.00,0.00,H,
20,1,BEPA,11,1457,3508,19.8,0,198.49,42.49,1,625.00,0.00,H,
20,1,BEPA,11,1458,3509,16.6,0,127.31,27.71,1,625.00,0.00,H,
20,1,BEPA,11,1459,3510,18.9,0,176.69,38.00,1,625.00,0.00,H,
20,1,BEAL,3,1460,3539,14.0,0,80.55,17.79,1,625.00,0.00,H,
20,1,BEPA,11,1461,3540,19.6,0,193.53,41.47,1,625.00,0.00,H,
20,1,BEPA,11,1462,3541,20.2,0,208.64,44.57,1,625.00,0.00,H,
20,1,BEAL,3,1463,3542,36.6,5,200.84,26.98,1,625.00,0.00,H,
20,1,BEPA,11,1464,3543,16.5,0,125.36,27.30,1,625.00,0.00,H,
20,1,BEAL,3,1465,3544,16.4,0,122.94,26.79,1,625.00,0.00,H,
20,1,FAGR,2,1466,3545,14.3,5,22.93,3.00,1,625.00,0.00,H,
20,1,ABBA,9,1467,3546,10.4,0,22.34,8.89,1,625.00,0.00,H,
20,1,FAGR,2,1468,3575,19.1,0,166.47,38.94,1,625.00,0.00,H,
20,1,ACSA,1,1469,3576,12.1,5,18.02,2.17,1,625.00,0.00,H,
20,1,FAGR,2,1470,3577,13.2,0,72.03,17.79,1,625.00,0.00,H,
20,1,FAGR,2,1471,3578,20.3,0,190.55,44.17,1,625.00,0.00,H,
20,1,BEPA,11,1472,3580,13.3,0,72.01,15.95,1,625.00,0.00,H,
20,1,FAGR,2,1473,3581,11.9,0,56.67,14.20,1,625.00,0.00,H,
20,1,FAGR,2,1474,3582,10.2,0,39.56,10.13,1,625.00,0.00,H,
20,1,FAGR,2,1475,4214,10.7,0,44.24,11.26,1,625.00,0.00,H,
20,1,FAGR,2,1476,4215,10.4,0,41.40,10.58,1,625.00,0.00,H,
20,1,BEAL,3,1477,10196,13.4,0,71.94,15.94,1,625.00,0.00,H,I
20,1,FAGR,2,1478,0,2.4,0,1.32,0.40,1,0.00,78.00,H,
20,1,FAGR,2,1479,0,2.8,0,1.89,0.56,1,0.00,78.00,H,
20,1,FAGR,2,1480,0,2.1,0,0.98,0.30,1,0.00,78.00,H,
20,1,FAGR,2,1481,0,2.2,0,1.08,0.33,1,0.00,78.00,H,
20,1,FAGR,2,1482,0,4.2,0,4.86,1.39,1,0.00,78.00,H,
20,1,FAGR,2,1483,0,5.6,0,9.60,2.66,1,0.00,78.00,H,
20,1,FAGR,2,1484,0,2.3,0,1.20,0.37,1,0.00,78.00,H,
20,1,FAGR,2,1485,0,2.7,0,1.73,0.52,1,0.00,78.00,H,
20,1,FAGR,2,1486,0,5.1,0,7.69,2.16,1,0.00,78.00,H,
20,1,FAGR,2,1487,0,3.0,0,2.21,0.66,1,0.00,78.00,H,
20,1,FAGR,2,1488,0,3.7,0,3.61,1.05,1,0.00,78.00,H,
20,1,FAGR,2,1489,0,3.1,0,2.39,0.71,1,0.00,78.00,H,
20,1,FAGR,2,1490,0,3.4,0,2.96,0.87,1,0.00,78.00,H,
21,1,ABBA,9,1491,1429,27.2,0,245.77,73.18,1,625.00,0.00,H,
21,1,ABBA,9,1492,1430,24.4,0,185.80,57.37,1,625.00,0.00,H,
21,1,PIRU,10,1493,1440,23.2,0,166.25,56.62,1,625.00,0.00,H,
21,1,PIRU,10,1494,1441,22.5,0,155.94,53.23,1,625.00,0.00,H,
21,1,ACRU,13,1495,1442,23.8,0,442.63,83.92,1,625.00,0.00,H,
21,1,PIRU,10,1496,1444,29.0,0,263.63,88.37,1,625.00,0.00,H,
21,1,PIRU,10,1497,1445,24.7,0,189.40,64.23,1,625.00,0.00,H,
21,1,ACRU,13,1498,1446,18.0,0,219.04,45.71,1,625.00,0.00,H,
21,1,BEPA,11,1499,1447,22.4,0,269.42,56.95,1,625.00,0.00,H,
21,1,PIRU,10,1500,1448,20.6,3,129.59,44.49,1,625.00,0.00,H,
21,1,BEPA,11,1501,1471,27.0,0,424.04,87.76,1,625.00,0.00,H,
21,1,BEPA,11,1502,1472,21.1,0,232.48,49.45,1,625.00,0.00,H,
21,1,BEPA,11,1503,1473,20.5,0,216.43,46.17,1,625.00,0.00,H,
21,1,BEAL,3,1504,1475,31.0,0,636.57,129.02,1,625.00,0.00,H,
21,1,PIRU,10,1505,3258,18.4,4,74.55,8.56,1,625.00,0.00,H,
21,1,BEAL,3,1506,3259,25.3,4,262.38,19.23,1,625.00,0.00,H,
21,1,PIRU,10,1507,3260,15.0,4,48.10,5.61,1,625.00,0.00,H,
21,1,BEPA,11,1508,3261,18.3,0,162.93,35.15,1,625.00,0.00,H,
21,1,BEAL,3,1509,3262,24.1,0,336.52,70.42,1,625.00,0.00,H,
21,1,BEPA,11,1510,3511,14.5,0,90.04,19.82,1,625.00,0.00,H,
21,1,BEPA,11,1511,3512,14.0,0,82.24,18.15,1,625.00,0.00,H,
21,1,BEPA,11,1512,3513,16.9,0,133.24,28.95,1,625.00,0.00,H,
21,1,BEPA,11,1513,3514,15.2,0,101.64,22.29,1,625.00,0.00,H,
21,1,ABBA,9,1514,3515,12.2,0,32.81,12.51,1,625.00,0.00,H,
21,1,PIRU,10,1515,3516,17.8,0,95.16,32.97,1,625.00,0.00,H,
21,1,BEPA,11,1516,3517,18.3,0,162.93,35.15,1,625.00,0.00,H,
21,1,BEPA,11,1517,3518,10.1,0,34.99,7.89,1,625.00,0.00,H,
21,1,BEPA,11,1518,3519,18.6,0,169.73,36.56,1,625.00,0.00,H,
21,1,PIRU,10,1519,3520,16.1,0,76.87,26.79,1,625.00,0.00,H,
21,1,BEPA,11,1520,3521,15.9,0,114.06,24.92,1,625.00,0.00,H,
21,1,BEPA,11,1521,3522,12.6,0,62.56,13.91,1,625.00,0.00,H,
21,1,BEPA,11,1522,3523,19.8,0,198.49,42.49,1,625.00,0.00,H,
21,1,ABBA,9,1523,10302,16.4,0,67.96,23.80,1,625.00,0.00,H,
21,1,BEPA,11,1524,3525,21.9,0,254.86,54.00,1,625.00,0.00,H,
21,1,ABBA,9,1525,10304,14.8,0,52.67,19.02,1,625.00,0.00,H,
21,1,FAGR,2,1526,3548,20.2,0,188.48,43.72,1,625.00,0.00,H,
21,1,FAGR,2,1527,3549,10.8,0,45.22,11.49,1,625.00,0.00,H,
21,1,FAGR,2,1528,3550,12.0,0,57.78,14.47,1,625.00,0.00,H,
21,1,ACSA,1,1529,3551,15.8,0,128.23,28.53,1,625.00,0.00,H,
21,1,FAGR,2,1530,3552,12.9,4,52.73,4.10,1,625.00,0.00,H,
21,1,FAGR,2,1531,3553,10.0,0,37.77,9.70,1,625.00,0.00,H,
21,1,FAGR,2,1532,3554,13.7,0,78.46,19.27,1,625.00,0.00,H,
21,1,BEPA,11,1533,3555,15.9,0,114.06,24.92,1,625.00,0.00,H,
21,1,ABBA,9,1534,8039,15.4,0,58.12,20.74,1,625.00,0.00,H,
21,1,BEPA,11,1535,3557,14.9,0,96.57,21.21,1,625.00,0.00,H,
21,1,BEPA,11,1536,3558,18.2,0,160.70,34.68,1,625.00,0.00,H,
21,1,PIRU,10,1537,3559,19.6,4,85.28,9.75,1,625.00,0.00,H,
21,1,FAGR,2,1538,3560,16.7,4,93.86,7.13,1,625.00,0.00,H,
21,1,BEPA,11,1539,3561,11.7,0,51.54,11.52,1,625.00,0.00,H,
21,1,BEAL,3,1540,3579,22.7,0,288.43,60.78,1,625.00,0.00,H,
21,1,PIRU,10,1541,3583,15.3,0,68.94,24.10,1,625.00,0.00,H,
21,1,ACRU,13,1542,3584,22.9,0,402.04,77.29,1,625.00,0.00,H,
21,1,PIRU,10,1543,3585,13.5,0,52.74,18.56,1,625.00,0.00,H,
21,1,BEAL,3,1544,3586,38.8,4,720.97,52.62,1,625.00,0.00,H,
21,1,PIRU,10,1545,3587,10.6,0,31.37,11.16,1,625.00,0.00,H,
21,1,PIRU,10,1546,3588,16.9,0,85.23,29.62,1,625.00,0.00,H,
21,1,FAGR,2,1547,0,2.4,0,1.32,0.40,1,0.00,75.00,H,
21,1,FAGR,2,1548,0,2.9,0,2.05,0.61,1,0.00,75.00,H,
21,1,FAGR,2,1549,0,4.2,0,4.86,1.39,1,0.00,75.00,H,
21,1,FAGR,2,1550,0,2.1,0,0.98,0.30,1,0.00,75.00,H,
21,1,FAGR,2,1551,0,4.5,0,5.72,1.63,1,0.00,75.00,H,
21,1,FAGR,2,1552,0,3.9,0,4.08,1.18,1,0.00,75.00,H,
21,1,FAGR,2,1553,0,3.5,0,3.17,0.93,1,0.00,75.00,H,
21,1,FAGR,2,1554,0,4.5,0,5.72,1.63,1,0.00,75.00,H,
21,1,FAGR,2,1555,0,2.1,0,0.98,0.30,1,0.00,75.00,H,
21,1,FAGR,2,1556,0,2.1,0,0.98,0.30,1,0.00,75.00,H,
21,1,FAGR,2,1557,0,2.8,0,1.89,0.56,1,0.00,75.00,H,
21,1,FAGR,2,1558,0,2.3,0,1.20,0.37,1,0.00,75.00,H,
21,1,FAGR,2,1559,0,4.2,0,4.86,1.39,1,0.00,75.00,H,
21,1,FAGR,2,1560,0,3.6,0,3.39,0.99,1,0.00,75.00,H,
21,1,FAGR,2,1561,0,4.3,0,5.14,1.47,1,0.00,75.00,H,
21,1,ACPE,6,1562,0,2.6,0,1.08,0.59,1,0.00,75.00,H,
22,1,ACRU,13,1563,0,13.1,4,76.88,5.39,1,625.00,0.00,H,
22,1,BEPA,11,1564,10306,13.9,3,80.73,17.83,1,625.00,0.00,H,
22,1,ABBA,9,1565,0,16.9,4,53.47,6.17,1,625.00,0.00,H,
22,1,ACRU,13,1566,0,14.7,4,101.55,7.03,1,625.00,0.00,H,
22,1,ACRU,13,1567,0,11.3,5,18.62,2.24,1,625.00,0.00,H,
22,1,BEAL,3,1568,0,33.6,5,165.36,22.14,1,625.00,0.00,H,
22,1,BEAL,3,1569,1449,28.0,0,493.08,101.29,1,625.00,0.00,H,
22,1,BEAL,3,1570,1450,43.2,0,1431.55,276.42,1,625.00,0.00,H,
22,1,ABBA,9,1571,1451,21.1,4,95.72,10.07,1,625.00,0.00,H,
22,1,ABBA,9,1572,1452,25.3,0,203.92,62.22,1,625.00,0.00,H,
22,1,PIRU,10,1573,1453,26.6,0,220.78,74.48,1,625.00,0.00,H,
22,1,PIRU,10,1574,1454,26.3,0,215.67,72.81,1,625.00,0.00,H,
22,1,BEPA,11,1575,1455,21.7,0,249.16,52.84,1,625.00,0.00,H,
22,1,BEPA,11,1576,1456,26.4,0,401.75,83.37,1,625.00,0.00,H,
22,1,BEPA,11,1577,1457,24.9,0,348.81,72.87,1,625.00,0.00,H,
22,1,BEPA,11,1578,1476,21.5,0,243.53,51.70,1,625.00,0.00,H,
22,1,PIRU,10,1579,1477,23.8,0,175.33,59.61,1,625.00,0.00,H,
22,1,PIRU,10,1580,1478,21.8,4,106.77,12.11,1,625.00,0.00,H,
22,1,BEPA,11,1581,1479,25.7,0,376.55,78.38,1,625.00,0.00,H,
22,1,BEPA,11,1582,1480,24.8,5,77.63,10.26,1,625.00,0.00,H,
22,1,BEPA,11,1583,1481,31.2,0,597.94,121.60,1,625.00,0.00,H,
22,1,BEPA,11,1584,1482,24.9,0,348.81,72.87,1,625.00,0.00,H,
22,1,BEAL,3,1585,1483,24.1,0,336.52,70.42,1,625.00,0.00,H,
22,1,PIRU,10,1586,3263,11.1,0,34.64,12.30,1,625.00,0.00,H,
22,1,ACRU,13,1587,3264,22.1,0,367.80,71.61,1,625.00,0.00,H,
22,1,ABBA,9,1588,3265,19.1,0,99.61,33.29,1,625.00,0.00,H,
22,1,BEPA,11,1589,3266,20.3,0,211.21,45.10,1,625.00,0.00,H,
22,1,ABBA,9,1590,3267,11.4,0,27.85,10.82,1,625.00,0.00,H,
22,1,PIRU,10,1591,3268,12.5,0,44.71,15.79,1,625.00,0.00,H,
22,1,BEAL,3,1592,3269,58.0,5,546.93,74.75,1,625.00,0.00,H,
22,1,BEPA,11,1593,3526,19.6,0,193.53,41.47,1,625.00,0.00,H,
22,1,PIRU,10,1594,3527,12.0,0,40.96,14.49,1,625.00,0.00,H,
22,1,ABBA,9,1595,3528,12.7,0,36.18,13.65,1,625.00,0.00,H,
22,1,BEPA,11,1596,3529,10.0,0,34.08,7.69,1,625.00,0.00,H,
22,1,BEPA,11,1597,3530,13.7,0,77.76,17.19,1,625.00,0.00,H,
22,1,BEPA,11,1598,3531,17.1,3,137.27,29.80,1,625.00,0.00,H,
22,1,SOAM,12,1599,3532,18.3,0,175.10,20.82,1,625.00,0.00,H,
22,1,BEPA,11,1600,3533,14.1,0,83.77,18.48,1,625.00,0.00,H,
22,1,ABBA,9,1601,3534,12.7,0,36.18,13.65,1,625.00,0.00,H,
22,1,BEPA,11,1602,3535,19.5,0,191.07,40.96,1,625.00,0.00,H,
22,1,ABBA,9,1603,3562,20.1,4,84.23,9.04,1,625.00,0.00,H,
22,1,PIRU,10,1604,3563,14.4,0,60.56,21.24,1,625.00,0.00,H,
22,1,PIRU,10,1605,3564,16.2,0,77.89,27.14,1,625.00,0.00,H,
22,1,ABBA,9,1606,3565,15.5,0,59.06,21.04,1,625.00,0.00,H,
22,1,ABBA,9,1607,3566,17.8,0,83.42,28.50,1,625.00,0.00,H,
22,1,PIRU,10,1608,3567,10.9,0,33.31,11.84,1,625.00,0.00,H,
22,1,BEPA,11,1609,3568,19.7,0,196.00,41.98,1,625.00,0.00,H,
22,1,BEPA,11,1610,3569,29.0,0,502.94,103.21,1,625.00,0.00,H,
22,1,BEPA,11,1611,3570,17.0,0,135.25,29.37,1,625.00,0.00,H,
22,1,ABBA,9,1612,3571,17.4,0,78.80,27.11,1,625.00,0.00,H,
22,1,PIRU,10,1613,3572,11.2,0,35.31,12.53,1,625.00,0.00,H,
22,1,BEPA,11,1614,3573,18.4,0,165.18,35.61,1,625.00,0.00,H,
22,1,BEPA,11,1615,3589,18.2,0,160.70,34.68,1,625.00,0.00,H,
22,1,BEPA,11,1616,3590,14.4,4,64.40,4.72,1,625.00,0.00,H,
22,1,ABBA,9,1617,3591,11.9,0,30.89,11.86,1,625.00,0.00,H,
22,1,ABBA,9,1618,3592,14.8,0,52.67,19.02,1,625.00,0.00,H,
