Plot,Zone,Species,SppNum,Seq,Tag,Dbh,Vigor,AbvBmss,BlwBmss,TwotoTen,10Area,TwotoTenArea
30,1,ACRU,13,2150,0,19.9,5,58.05,6.80,1,625.00,0.00
30,1,ACRU,13,2151,0,22.6,0,317.36,63.07,1,625.00,0.00
30,1,ACRU,13,2152,0,24.6,5,92.57,10.73,1,625.00,0.00
30,1,ACRU,13,2153,0,21.9,0,293.46,58.94,1,625.00,0.00
30,1,ACRU,13,2154,0,23.2,0,338.69,66.71,1,625.00,0.00
30,1,ACRU,13,2155,0,19.8,0,228.06,47.35,1,625.00,0.00
30,1,ACRU,13,2156,0,15.1,0,114.83,25.87,1,625.00,0.00
30,1,ACRU,13,2157,0,25.2,0,415.52,79.50,1,625.00,0.00
30,1,ACRU,13,2158,0,14.0,0,94.64,21.77,1,625.00,0.00
30,1,FAGR,2,2159,0,2.1,0,0.98,0.30,1,0.00,75.00
30,1,FAGR,2,2160,0,2.5,0,1.46,0.44,1,0.00,75.00
30,1,FAGR,2,2161,0,2.1,0,0.98,0.30,1,0.00,75.00
30,1,FAGR,2,2162,0,7.0,0,16.27,4.38,1,0.00,75.00
30,1,FAGR,2,2163,0,3.6,0,3.40,0.99,1,0.00,75.00
30,1,FAGR,2,2164,0,3.5,0,3.18,0.93,1,0.00,75.00
30,1,FAGR,2,2165,0,2.4,0,1.33,0.40,1,0.00,75.00
30,1,FAGR,2,2166,0,2.5,0,1.46,0.44,1,0.00,75.00
30,1,FAGR,2,2167,0,2.6,0,1.60,0.48,1,0.00,75.00
30,1,FAGR,2,2168,0,2.9,0,2.05,0.61,1,0.00,75.00
30,1,FAGR,2,2169,0,4.3,0,5.15,1.47,1,0.00,75.00
30,1,BEPA,11,2170,0,5.2,0,6.09,1.40,1,0.00,75.00
30,1,ACRU,13,2171,0,9.4,0,33.89,8.58,1,0.00,75.00
31,1,ACSA,1,2172,0,14.9,0,110.99,25.10,1,625.00,0.00
31,1,ACSA,1,2173,0,11.5,4,34.65,3.35,1,625.00,0.00
31,1,BEAL,3,2174,0,19.8,0,189.56,40.65,1,625.00,0.00
31,1,BEAL,3,2175,0,14.7,0,85.82,18.92,1,625.00,0.00
31,1,BEAL,3,2176,0,21.1,5,51.67,6.78,1,625.00,0.00
31,1,BEAL,3,2177,0,23.7,0,303.14,63.74,1,625.00,0.00
31,1,BEAL,3,2178,0,21.8,0,243.94,51.78,1,625.00,0.00
31,1,BEAL,3,2179,0,45.5,5,311.13,42.11,1,625.00,0.00
31,1,ABBA,9,2180,0,17.8,0,76.73,26.48,1,625.00,0.00
31,1,ABBA,9,2181,0,15.5,5,13.57,2.76,1,625.00,0.00
31,1,ABBA,9,2182,0,14.7,0,47.27,17.29,1,625.00,0.00
31,1,ABBA,9,2183,0,12.4,3,30.91,11.87,1,625.00,0.00
31,1,ABBA,9,2184,0,23.8,0,161.99,50.91,1,625.00,0.00
31,1,ABBA,9,2185,0,17.1,0,69.28,24.21,1,625.00,0.00
31,1,ABBA,9,2186,0,24.4,0,172.80,53.86,1,625.00,0.00
31,1,ABBA,9,2187,0,22.5,0,140.05,44.84,1,625.00,0.00
31,1,ABBA,9,2188,0,17.3,0,71.36,24.85,1,625.00,0.00
31,1,ABBA,9,2189,0,16.8,4,35.70,5.64,1,625.00,0.00
31,1,ABBA,9,2190,0,21.6,0,126.04,40.90,1,625.00,0.00
31,1,ABBA,9,2191,0,25.1,0,185.99,57.42,1,625.00,0.00
31,1,ABBA,9,2192,0,11.8,0,27.34,10.64,1,625.00,0.00
31,1,ABBA,9,2193,0,22.7,5,37.55,6.50,1,625.00,0.00
31,1,ABBA,9,2194,0,19.3,5,24.31,4.51,1,625.00,0.00
31,1,ABBA,9,2195,0,15.8,0,56.70,20.29,1,625.00,0.00
31,1,ABBA,9,2196,0,24.8,4,101.07,13.55,1,625.00,0.00
31,1,ABBA,9,2197,0,18.8,0,88.22,29.93,1,625.00,0.00
31,1,ABBA,9,2198,0,19.3,0,94.36,31.75,1,625.00,0.00
31,1,ABBA,9,2199,0,12.6,0,32.16,12.29,1,625.00,0.00
31,1,ABBA,9,2200,0,12.2,0,29.69,11.45,1,625.00,0.00
31,1,ABBA,9,2201,0,17.0,4,36.84,5.79,1,625.00,0.00
31,1,ABBA,9,2202,0,13.5,0,38.19,14.31,1,625.00,0.00
31,1,ABBA,9,2203,0,15.7,0,55.80,20.01,1,625.00,0.00
31,1,ABBA,9,2204,0,18.3,0,82.35,28.18,1,625.00,0.00
31,1,ABBA,9,2205,0,12.8,0,33.45,12.73,1,625.00,0.00
31,1,ABBA,9,2206,0,13.4,0,37.49,14.08,1,625.00,0.00
31,1,ABBA,9,2207,0,19.3,5,24.31,4.51,1,625.00,0.00
31,1,ABBA,9,2208,0,11.4,0,25.11,9.87,1,625.00,0.00
31,1,PIRU,10,2209,0,16.6,0,74.06,25.84,1,625.00,0.00
31,1,PIRU,10,2210,0,16.9,0,76.91,26.80,1,625.00,0.00
31,1,PIRU,10,2211,0,18.4,0,91.97,31.90,1,625.00,0.00
31,1,PIRU,10,2212,0,15.3,0,62.34,21.84,1,625.00,0.00
31,1,PIRU,10,2213,0,28.4,0,225.43,75.98,1,625.00,0.00
31,1,PIRU,10,2214,0,22.2,0,136.05,46.63,1,625.00,0.00
31,1,PIRU,10,2215,0,20.8,0,118.83,40.90,1,625.00,0.00
31,1,BEPA,11,2216,0,10.1,5,8.74,1.11,1,625.00,0.00
31,1,BEPA,11,2217,0,21.5,0,227.73,48.48,1,625.00,0.00
31,1,BEPA,11,2218,0,11.8,0,51.77,11.57,1,625.00,0.00
31,1,BEPA,11,2219,0,23.6,0,283.92,59.87,1,625.00,0.00
31,1,BEPA,11,2220,0,31.8,0,565.30,115.30,1,625.00,0.00
31,1,BEPA,11,2221,0,26.6,0,375.41,78.16,1,625.00,0.00
31,1,BEPA,11,2222,0,16.8,0,125.41,27.31,1,625.00,0.00
31,1,BEPA,11,2223,0,26.4,0,368.90,76.87,1,625.00,0.00
31,1,BEPA,11,2224,0,10.2,0,35.62,8.03,1,625.00,0.00
31,1,SOAM,12,2225,0,20.9,0,250.19,26.29,1,625.00,0.00
31,1,ACRU,13,2226,0,37.7,5,226.09,25.70,1,625.00,0.00
31,1,ACRU,13,2227,0,11.1,0,52.10,12.71,1,625.00,0.00
31,1,ACRU,13,2228,0,40.5,0,1307.33,208.28,1,625.00,0.00
31,1,ACRU,13,2229,0,37.5,0,1088.72,179.02,1,625.00,0.00
31,1,ACRU,13,2230,0,12.6,4,43.35,4.14,1,625.00,0.00
31,1,ACRU,13,2231,0,17.6,0,169.49,36.51,1,625.00,0.00
31,1,ACRU,13,2232,0,32.7,0,784.03,136.14,1,625.00,0.00
31,1,ACRU,13,2233,0,11.8,4,36.91,3.56,1,625.00,0.00
31,1,ACRU,13,2234,0,36.6,0,1027.40,170.61,1,625.00,0.00
31,1,ACPE,6,2235,0,19.2,5,32.61,3.22,1,625.00,0.00
31,1,FAGR,2,2236,0,2.3,0,1.21,0.37,1,0.00,74.10
31,1,FAGR,2,2237,0,3.5,0,3.18,0.93,1,0.00,74.10
31,1,FAGR,2,2238,0,2.3,0,1.21,0.37,1,0.00,74.10
31,1,FAGR,2,2239,0,3.0,0,2.22,0.66,1,0.00,74.10
31,1,FAGR,2,2240,0,2.4,0,1.33,0.40,1,0.00,74.10
31,1,FAGR,2,2241,0,3.4,0,2.97,0.87,1,0.00,74.10
31,1,FAGR,2,2242,0,2.6,0,1.60,0.48,1,0.00,74.10
31,1,FAGR,2,2243,0,2.3,0,1.21,0.37,1,0.00,74.10
31,1,FAGR,2,2244,0,3.6,0,3.40,0.99,1,0.00,74.10
31,1,FAGR,2,2245,0,2.3,0,1.21,0.37,1,0.00,74.10
31,1,ABBA,9,2246,0,9.0,0,14.13,5.90,1,0.00,74.10
32,1,BEAL,3,2247,0,17.7,0,140.93,30.56,1,625.00,0.00
32,1,BEAL,3,2248,0,28.0,0,465.05,95.81,1,625.00,0.00
32,1,BEAL,3,2249,0,17.5,0,136.74,29.69,1,625.00,0.00
32,1,BEAL,3,2250,0,15.9,0,105.90,23.19,1,625.00,0.00
32,1,BEAL,3,2251,0,37.0,0,933.90,185.20,1,625.00,0.00
32,1,BEAL,3,2252,0,35.5,0,843.33,168.24,1,625.00,0.00
32,1,BEAL,3,2253,0,18.5,0,158.45,34.21,1,625.00,0.00
32,1,BEAL,3,2254,0,10.7,0,36.37,8.19,1,625.00,0.00
32,1,BEAL,3,2255,0,23.8,0,306.46,64.41,1,625.00,0.00
32,1,ABBA,9,2256,0,18.2,4,44.16,6.75,1,625.00,0.00
32,1,ABBA,9,2257,0,15.3,4,27.87,4.58,1,625.00,0.00
32,1,ABBA,9,2258,0,19.6,0,98.16,32.87,1,625.00,0.00
32,1,ABBA,9,2259,0,13.3,4,19.28,3.36,1,625.00,0.00
32,1,ABBA,9,2260,0,14.5,0,45.67,16.77,1,625.00,0.00
32,1,ABBA,9,2261,0,19.7,0,99.45,33.24,1,625.00,0.00
32,1,ABBA,9,2262,0,13.0,0,34.76,13.17,1,625.00,0.00
32,1,ABBA,9,2263,0,12.2,0,29.69,11.45,1,625.00,0.00
32,1,ABBA,9,2264,0,11.5,0,25.66,10.06,1,625.00,0.00
32,1,ABBA,9,2265,0,10.1,4,9.41,1.84,1,625.00,0.00
32,1,ABBA,9,2266,0,11.5,0,25.66,10.06,1,625.00,0.00
32,1,ABBA,9,2267,0,20.3,0,107.42,35.56,1,625.00,0.00
32,1,ABBA,9,2268,0,13.4,4,19.66,3.42,1,625.00,0.00
32,1,ABBA,9,2269,0,10.0,0,18.23,7.41,1,625.00,0.00
32,1,ABBA,9,2270,0,10.3,0,19.59,7.91,1,625.00,0.00
32,1,ABBA,9,2271,0,13.7,0,39.62,14.79,1,625.00,0.00
32,1,ABBA,9,2272,0,13.8,0,40.35,15.03,1,625.00,0.00
32,1,ABBA,9,2273,0,24.0,0,165.54,51.88,1,625.00,0.00
32,1,ABBA,9,2274,0,11.2,0,24.04,9.49,1,625.00,0.00
32,1,ABBA,9,2275,0,14.3,0,44.11,16.26,1,625.00,0.00
32,1,ABBA,9,2276,0,19.8,0,100.75,33.62,1,625.00,0.00
32,1,ABBA,9,2277,0,13.7,0,39.62,14.79,1,625.00,0.00
32,1,ABBA,9,2278,0,22.9,4,81.58,11.32,1,625.00,0.00
32,1,ABBA,9,2279,0,20.5,0,110.16,36.36,1,625.00,0.00
32,1,ABBA,9,2280,0,12.3,0,30.30,11.66,1,625.00,0.00
32,1,ABBA,9,2281,0,13.8,5,9.99,2.14,1,625.00,0.00
32,1,ABBA,9,2282,0,21.5,0,124.54,40.47,1,625.00,0.00
32,1,ABBA,9,2283,0,19.3,0,94.36,31.75,1,625.00,0.00
32,1,ABBA,9,2284,0,14.3,0,44.11,16.26,1,625.00,0.00
32,1,ABBA,9,2285,0,20.8,5,29.70,5.34,1,625.00,0.00
32,1,ABBA,9,2286,0,17.3,0,71.36,24.85,1,625.00,0.00
32,1,ABBA,9,2287,0,14.0,0,41.83,15.51,1,625.00,0.00
32,1,ABBA,9,2288,0,14.7,4,25.08,4.19,1,625.00,0.00
32,1,ABBA,9,2289,0,17.0,5,17.34,3.39,1,625.00,0.00
32,1,ABBA,9,2290,0,14.5,0,45.67,16.77,1,625.00,0.00
32,1,ABBA,9,2291,0,10.2,0,19.13,7.74,1,625.00,0.00
32,1,ABBA,9,2292,0,13.5,0,38.19,14.31,1,625.00,0.00
32,1,ABBA,9,2293,0,24.0,0,165.54,51.88,1,625.00,0.00
32,1,ABBA,9,2294,0,10.8,0,21.99,8.77,1,625.00,0.00
32,1,ABBA,9,2295,0,11.2,0,24.04,9.49,1,625.00,0.00
32,1,ABBA,9,2296,0,11.9,5,6.77,1.54,1,625.00,0.00
32,1,ABBA,9,2297,0,18.4,0,83.51,28.52,1,625.00,0.00
32,1,ABBA,9,2298,0,18.0,0,78.95,27.15,1,625.00,0.00
32,1,ABBA,9,2299,0,13.9,0,41.08,15.27,1,625.00,0.00
32,1,ABBA,9,2300,0,15.0,0,49.74,18.08,1,625.00,0.00
32,1,ABBA,9,2301,0,10.4,0,20.05,8.07,1,625.00,0.00
32,1,ABBA,9,2302,0,15.5,0,54.02,19.45,1,625.00,0.00
32,1,ABBA,9,2303,0,11.4,0,25.11,9.87,1,625.00,0.00
32,1,ABBA,9,2304,0,12.8,0,33.45,12.73,1,625.00,0.00
32,1,ABBA,9,2305,0,14.7,0,47.27,17.29,1,625.00,0.00
32,1,ABBA,9,2306,0,21.5,0,124.54,40.47,1,625.00,0.00
32,1,ABBA,9,2307,0,12.8,0,33.45,12.73,1,625.00,0.00
32,1,ABBA,9,2308,0,12.2,0,29.69,11.45,1,625.00,0.00
32,1,PIRU,10,2309,0,10.9,0,30.33,10.79,1,625.00,0.00
32,1,PIRU,10,2310,0,12.2,5,9.73,1.94,1,625.00,0.00
32,1,PIRU,10,2311,0,17.8,0,85.79,29.81,1,625.00,0.00
32,1,PIRU,10,2312,0,12.1,0,37.88,13.42,1,625.00,0.00
32,1,PIRU,10,2313,0,12.3,0,39.23,13.89,1,625.00,0.00
32,1,BEPA,11,2314,0,26.7,0,378.69,78.81,1,625.00,0.00
32,1,BEPA,11,2315,0,12.2,0,56.35,12.57,1,625.00,0.00
32,1,BEPA,11,2316,0,25.7,0,346.58,72.43,1,625.00,0.00
32,1,BEPA,11,2317,0,11.9,0,52.89,11.81,1,625.00,0.00
32,1,BEPA,11,2318,0,12.0,0,54.03,12.06,1,625.00,0.00
32,1,BEPA,11,2319,0,10.3,0,36.53,8.23,1,625.00,0.00
32,1,BEPA,11,2320,0,10.7,0,40.30,9.06,1,625.00,0.00
32,1,BEPA,11,2321,0,15.2,0,97.94,21.50,1,625.00,0.00
32,1,BEPA,11,2322,0,22.8,0,261.75,55.39,1,625.00,0.00
32,1,BEPA,11,2323,0,22.8,0,261.75,55.39,1,625.00,0.00
32,1,BEPA,11,2324,0,12.8,5,15.64,2.01,1,625.00,0.00
32,1,BEPA,11,2325,0,12.2,0,56.35,12.57,1,625.00,0.00
32,1,BEPA,11,2326,0,23.4,0,278.29,58.74,1,625.00,0.00
32,1,BEPA,11,2327,0,18.9,0,167.13,36.02,1,625.00,0.00
32,1,BEPA,11,2328,0,11.7,0,50.66,11.33,1,625.00,0.00
32,1,BEPA,11,2329,0,15.3,4,54.51,5.30,1,625.00,0.00
32,1,BEPA,11,2330,0,15.3,0,99.55,21.84,1,625.00,0.00
32,1,BEPA,11,2331,0,15.3,0,99.55,21.84,1,625.00,0.00
32,1,BEPA,11,2332,0,16.0,0,111.21,24.31,1,625.00,0.00
32,1,BEPA,11,2333,0,20.5,0,203.25,43.47,1,625.00,0.00
32,1,BEPA,11,2334,0,14.3,0,84.12,18.55,1,625.00,0.00
32,1,BEPA,11,2335,0,17.9,0,146.46,31.72,1,625.00,0.00
32,1,BEPA,11,2336,0,10.8,0,41.27,9.27,1,625.00,0.00
32,1,BEPA,11,2337,0,13.0,0,66.19,14.70,1,625.00,0.00
32,1,BEPA,11,2338,0,11.1,0,44.28,9.93,1,625.00,0.00
32,1,BEPA,11,2339,0,23.0,0,267.20,56.50,1,625.00,0.00
32,1,UNKN,15,2340,0,10.5,5,13.09,1.58,1,625.00,0.00
32,1,ACRU,13,2341,0,17.2,0,159.90,34.68,1,625.00,0.00
32,1,ACRU,13,2342,0,21.1,4,148.69,13.19,1,625.00,0.00
32,1,ACRU,13,2343,0,13.6,0,87.87,20.37,1,625.00,0.00
32,1,ACRU,13,2344,0,29.8,0,626.24,112.68,1,625.00,0.00
32,1,ACRU,13,2345,0,19.5,0,219.48,45.79,1,625.00,0.00
32,1,ACRU,13,2346,0,22.0,0,296.81,59.52,1,625.00,0.00
32,1,ACRU,13,2347,0,13.0,0,78.26,18.36,1,625.00,0.00
32,1,ACRU,13,2348,0,33.2,0,813.22,140.38,1,625.00,0.00
32,1,SOAM,12,2349,0,14.1,4,40.49,3.16,1,625.00,0.00
32,1,BEAL,3,2350,0,8.1,0,17.05,3.89,1,0.00,71.10
32,1,ABBA,9,2351,0,2.2,4,0.23,0.08,1,0.00,71.10
32,1,ABBA,9,2352,0,4.2,0,2.45,1.19,1,0.00,71.10
32,1,ABBA,9,2353,0,7.1,0,8.05,3.55,1,0.00,71.10
32,1,ABBA,9,2354,0,8.1,0,10.98,4.70,1,0.00,71.10
32,1,ABBA,9,2355,0,9.5,0,16.10,6.63,1,0.00,71.10
32,1,PIRU,10,2356,0,4.6,0,4.91,1.78,1,0.00,71.10
32,1,PIRU,10,2357,0,3.8,0,3.31,1.20,1,0.00,71.10
32,1,PIRU,10,2358,0,3.5,0,2.80,1.01,1,0.00,71.10
32,1,PIRU,10,2359,0,2.7,4,0.82,0.14,1,0.00,71.10
32,1,PIRU,10,2360,0,3.4,0,2.64,0.95,1,0.00,71.10
32,1,PIRU,10,2361,0,8.9,0,19.69,7.06,1,0.00,71.10
32,1,PIRU,10,2362,0,2.3,0,1.21,0.43,1,0.00,71.10
32,1,PIRU,10,2363,0,3.3,0,2.49,0.90,1,0.00,71.10
32,1,BEPA,11,2364,0,8.1,0,19.57,4.45,1,0.00,71.10
32,1,SOAM,12,2365,0,8.3,4,10.70,1.20,1,0.00,71.10
32,1,SOAM,12,2366,0,2.5,0,0.98,0.55,1,0.00,71.10
32,1,ACPE,6,2367,0,8.1,0,19.43,4.72,1,0.00,71.10
33,1,BEAL,3,2368,0,14.3,5,19.39,2.50,1,625.00,0.00
33,1,BEAL,3,2369,0,25.0,0,347.96,72.70,1,625.00,0.00
33,1,BEAL,3,2370,0,35.2,0,825.81,164.95,1,625.00,0.00
33,1,ABBA,9,2371,0,10.9,0,22.49,8.94,1,625.00,0.00
33,1,ABBA,9,2372,0,15.8,0,56.70,20.29,1,625.00,0.00
33,1,ABBA,9,2373,0,21.4,4,68.04,9.71,1,625.00,0.00
33,1,ABBA,9,2374,0,11.6,4,13.48,2.49,1,625.00,0.00
33,1,ABBA,9,2375,0,18.3,4,44.81,6.83,1,625.00,0.00
33,1,ABBA,9,2376,0,18.1,4,43.52,6.67,1,625.00,0.00
33,1,ABBA,9,2377,0,15.4,5,13.34,2.72,1,625.00,0.00
33,1,ABBA,9,2378,0,15.5,0,54.02,19.45,1,625.00,0.00
33,1,ABBA,9,2379,0,16.0,0,58.53,20.87,1,625.00,0.00
33,1,ABBA,9,2380,0,14.2,5,10.77,2.27,1,625.00,0.00
33,1,ABBA,9,2381,0,12.2,4,15.38,2.78,1,625.00,0.00
33,1,ABBA,9,2382,0,11.8,5,6.62,1.51,1,625.00,0.00
33,1,ABBA,9,2383,0,15.1,5,12.66,2.61,1,625.00,0.00
33,1,ABBA,9,2384,0,29.8,0,291.25,84.79,1,625.00,0.00
33,1,ABBA,9,2385,0,16.8,5,16.80,3.31,1,625.00,0.00
33,1,ABBA,9,2386,0,21.5,5,32.45,5.75,1,625.00,0.00
33,1,ABBA,9,2387,0,10.0,0,18.23,7.41,1,625.00,0.00
33,1,ABBA,9,2388,0,15.7,5,14.04,2.84,1,625.00,0.00
33,1,ABBA,9,2389,0,14.6,5,11.59,2.42,1,625.00,0.00
33,1,ABBA,9,2390,0,14.9,5,12.23,2.53,1,625.00,0.00
33,1,ABBA,9,2391,0,15.2,5,12.89,2.65,1,625.00,0.00
33,1,ABBA,9,2392,0,14.0,5,10.37,2.20,1,625.00,0.00
33,1,ABBA,9,2393,0,17.6,4,40.39,6.26,1,625.00,0.00
33,1,ABBA,9,2394,0,12.8,5,8.20,1.81,1,625.00,0.00
33,1,ABBA,9,2395,0,13.6,5,9.61,2.07,1,625.00,0.00
33,1,ABBA,9,2396,0,12.8,5,8.20,1.81,1,625.00,0.00
33,1,ABBA,9,2397,0,14.0,5,10.37,2.20,1,625.00,0.00
33,1,ABBA,9,2398,0,12.0,5,6.92,1.57,1,625.00,0.00
33,1,ABBA,9,2399,0,14.2,0,43.34,16.01,1,625.00,0.00
33,1,ABBA,9,2400,0,20.9,4,63.87,9.21,1,625.00,0.00
33,1,ABBA,9,2401,0,15.8,0,56.70,20.29,1,625.00,0.00
33,1,ABBA,9,2402,0,25.4,0,191.83,58.99,1,625.00,0.00
33,1,ABBA,9,2403,0,12.1,0,29.09,11.25,1,625.00,0.00
33,1,ABBA,9,2404,0,17.6,0,74.56,25.82,1,625.00,0.00
33,1,ABBA,9,2405,0,11.0,5,5.52,1.30,1,625.00,0.00
33,1,ABBA,9,2406,0,30.4,0,306.90,88.73,1,625.00,0.00
33,1,ABBA,9,2407,0,10.9,5,5.39,1.27,1,625.00,0.00
33,1,ABBA,9,2408,0,11.4,0,25.11,9.87,1,625.00,0.00
33,1,ABBA,9,2409,0,12.1,5,7.07,1.60,1,625.00,0.00
33,1,ABBA,9,2410,0,13.9,5,10.18,2.17,1,625.00,0.00
33,1,ABBA,9,2411,0,11.8,4,14.10,2.58,1,625.00,0.00
33,1,ABBA,9,2412,0,11.6,5,6.34,1.46,1,625.00,0.00
33,1,ABBA,9,2413,0,17.6,5,19.01,3.67,1,625.00,0.00
33,1,ABBA,9,2414,0,15.7,4,29.84,4.85,1,625.00,0.00
33,1,ABBA,9,2415,0,16.0,4,31.37,5.06,1,625.00,0.00
33,1,ABBA,9,2416,0,11.9,5,6.77,1.54,1,625.00,0.00
33,1,ABBA,9,2417,0,13.5,5,9.43,2.03,1,625.00,0.00
33,1,ABBA,9,2418,0,11.0,5,5.52,1.30,1,625.00,0.00
33,1,ABBA,9,2419,0,11.4,5,6.05,1.40,1,625.00,0.00
33,1,ABBA,9,2420,0,10.4,3,20.05,8.07,1,625.00,0.00
33,1,ABBA,9,2421,0,10.1,0,18.67,7.57,1,625.00,0.00
33,1,ABBA,9,2422,0,11.2,5,5.78,1.35,1,625.00,0.00
33,1,ABBA,9,2423,0,15.7,5,14.04,2.84,1,625.00,0.00
33,1,ABBA,9,2424,0,15.7,5,14.04,2.84,1,625.00,0.00
33,1,ABBA,9,2425,0,21.7,4,70.62,10.02,1,625.00,0.00
33,1,ABBA,9,2426,0,16.0,5,14.76,2.97,1,625.00,0.00
33,1,ABBA,9,2427,0,19.5,5,24.99,4.62,1,625.00,0.00
33,1,ABBA,9,2428,0,12.5,5,7.70,1.72,1,625.00,0.00
33,1,ABBA,9,2429,0,13.3,4,19.28,3.36,1,625.00,0.00
33,1,ABBA,9,2430,0,11.0,5,5.52,1.30,1,625.00,0.00
33,1,ABBA,9,2431,0,13.8,3,40.35,15.03,1,625.00,0.00
33,1,ABBA,9,2432,0,12.8,0,33.45,12.73,1,625.00,0.00
33,1,ABBA,9,2433,0,16.2,5,15.26,3.05,1,625.00,0.00
33,1,ABBA,9,2434,0,19.7,4,54.54,8.06,1,625.00,0.00
33,1,ABBA,9,2435,0,11.0,5,5.52,1.30,1,625.00,0.00
33,1,ABBA,9,2436,0,17.0,5,17.34,3.39,1,625.00,0.00
33,1,ABBA,9,2437,0,10.0,3,18.23,7.41,1,625.00,0.00
33,1,ABBA,9,2438,0,12.4,5,7.54,1.69,1,625.00,0.00
33,1,PIRU,10,2439,0,12.0,0,37.22,13.19,1,625.00,0.00
33,1,PIRU,10,2440,0,24.5,4,90.72,13.77,1,625.00,0.00
33,1,PIRU,10,2441,0,10.2,0,26.33,9.39,1,625.00,0.00
33,1,PIRU,10,2442,0,17.7,0,84.78,29.47,1,625.00,0.00
33,1,PIRU,10,2443,0,15.2,0,61.48,21.55,1,625.00,0.00
33,1,BEPA,11,2444,0,12.4,0,58.73,13.08,1,625.00,0.00
33,1,BEPA,11,2445,0,19.6,0,182.47,39.19,1,625.00,0.00
33,1,BEPA,11,2446,0,11.7,0,50.66,11.33,1,625.00,0.00
33,1,BEPA,11,2447,0,10.5,0,38.39,8.64,1,625.00,0.00
33,1,BEPA,11,2448,0,17.4,0,136.67,29.67,1,625.00,0.00
33,1,BEPA,11,2449,0,15.0,0,94.77,20.83,1,625.00,0.00
33,1,BEPA,11,2450,0,27.5,0,405.43,84.10,1,625.00,0.00
33,1,BEPA,11,2451,0,15.5,0,102.81,22.53,1,625.00,0.00
33,1,BEPA,11,2452,0,10.8,4,23.07,2.25,1,625.00,0.00
33,1,BEPA,11,2453,0,24.2,0,301.16,63.34,1,625.00,0.00
33,1,BEPA,11,2454,0,17.0,0,129.11,28.08,1,625.00,0.00
33,1,BEPA,11,2455,0,19.1,0,171.44,36.91,1,625.00,0.00
33,1,BEPA,11,2456,0,18.4,0,156.61,33.83,1,625.00,0.00
33,1,BEPA,11,2457,0,17.6,0,140.54,30.48,1,625.00,0.00
33,1,BEPA,11,2458,0,10.2,0,35.62,8.03,1,625.00,0.00
33,1,BEPA,11,2459,0,18.0,0,148.46,32.13,1,625.00,0.00
33,1,BEPA,11,2460,0,19.7,0,184.72,39.66,1,625.00,0.00
33,1,BEPA,11,2461,0,15.8,0,107.81,23.59,1,625.00,0.00
33,1,SOAM,12,2462,0,10.3,0,36.95,7.34,1,625.00,0.00
33,1,ACRU,13,2463,0,15.6,0,124.78,27.85,1,625.00,0.00
33,1,ABBA,9,2464,0,6.5,0,6.55,2.94,1,0.00,75.00
33,1,ABBA,9,2465,0,6.9,5,1.67,0.47,1,0.00,75.00
33,1,PIRU,10,2466,0,2.1,0,1.02,0.36,1,0.00,75.00
33,1,PIRU,10,2467,0,4.2,0,4.07,1.47,1,0.00,75.00
33,1,PIRU,10,2468,0,4.2,0,4.07,1.47,1,0.00,75.00
33,1,PIRU,10,2469,0,2.8,0,1.79,0.64,1,0.00,75.00
33,1,PIRU,10,2470,0,3.4,0,2.64,0.95,1,0.00,75.00
33,1,PIRU,10,2471,0,5.4,0,6.85,2.48,1,0.00,75.00
33,1,PIRU,10,2472,0,2.3,0,1.21,0.43,1,0.00,75.00
33,1,PIRU,10,2473,0,2.8,0,1.79,0.64,1,0.00,75.00
33,1,PIRU,10,2474,0,2.9,0,1.92,0.69,1,0.00,75.00
33,1,PIRU,10,2475,0,2.2,0,1.11,0.40,1,0.00,75.00
33,1,PIRU,10,2476,0,5.3,0,6.59,2.38,1,0.00,75.00
33,1,PIRU,10,2477,0,3.2,0,2.34,0.84,1,0.00,75.00
33,1,PIRU,10,2478,0,2.3,0,1.21,0.43,1,0.00,75.00
33,1,PIRU,10,2479,0,3.2,0,2.34,0.84,1,0.00,75.00
33,1,PIRU,10,2480,0,2.5,0,1.43,0.51,1,0.00,75.00
33,1,PIRU,10,2481,0,3.3,0,2.49,0.90,1,0.00,75.00
33,1,ACRU,13,2482,0,8.2,0,23.79,6.19,1,0.00,75.00
33,1,SOAM,12,2483,0,4.1,0,3.32,1.35,1,0.00,75.00
34,2,ACSA,1,2484,0,18.9,0,202.89,42.75,1,625.00,0.00
34,2,FAGR,2,2485,0,16.3,5,30.16,3.91,1,625.00,0.00
34,2,FAGR,2,2486,0,23.5,4,144.15,14.12,1,625.00,0.00
34,2,FAGR,2,2487,0,16.7,0,121.32,28.98,1,625.00,0.00
34,2,FAGR,2,2488,0,22.6,0,235.77,53.86,1,625.00,0.00
34,2,FAGR,2,2489,0,13.1,0,70.05,17.33,1,625.00,0.00
34,2,FAGR,2,2490,0,24.3,0,275.43,62.25,1,625.00,0.00
34,2,FAGR,2,2491,0,16.4,4,66.59,6.77,1,625.00,0.00
34,2,FAGR,2,2492,0,21.8,0,218.12,50.09,1,625.00,0.00
34,2,FAGR,2,2493,0,14.4,0,86.90,21.21,1,625.00,0.00
34,2,FAGR,2,2494,0,20.0,0,180.81,42.06,1,625.00,0.00
34,2,FAGR,2,2495,0,33.5,0,537.69,115.85,1,625.00,0.00
34,2,FAGR,2,2496,0,13.7,0,77.59,19.07,1,625.00,0.00
34,2,FAGR,2,2497,0,14.7,0,91.05,22.15,1,625.00,0.00
